1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
1300.0000	1000.0000
1200.0000	1000.0000
1100.0000	1000.0000
1000.0000	1000.0000
900.0000	1000.0000
800.0000	1000.0000
700.0000	1000.0000
600.0000	1000.0000
500.0000	1000.0000
600.0000	1000.0000
700.0000	1000.0000
800.0000	1000.0000
900.0000	1000.0000
1000.0000	1000.0000
1100.0000	1000.0000
1200.0000	1000.0000
1300.0000	1000.0000
1400.0000	1000.0000
1500.0000	1000.0000
1400.0000	1000.0000
